Cust_ID,Block,Ship_mode,Discount,Weight_gm,Cust_calls,Prior_purchases,Priority,Gender,Cust_rating,Cost,Timeliness
5708,F,Ship,10,1826,6,3,low,F,3,136,0
5709,C,Ship,7,4953,4,4,medium,F,3,200,1
5710,F,Road,9,1466,5,5,low,F,2,245,0
5711,B,Flight,9,5812,2,5,medium,M,4,184,0
5712,A,Ship,3,5195,3,2,high,F,5,266,0
5713,A,Road,61,1800,2,3,low,F,2,152,1
5714,F,Ship,9,4587,5,6,medium,F,5,243,0
5715,F,Ship,11,2255,4,3,low,F,4,205,1
5716,C,Ship,65,1994,5,5,low,M,2,198,1
5717,D,Ship,8,5667,3,2,medium,M,4,191,1
5718,C,Ship,8,5488,4,2,low,M,1,156,0
5719,F,Ship,18,3163,5,3,low,F,5,286,1
5720,A,Flight,8,5243,4,2,medium,F,2,242,1
5721,F,Ship,19,3602,4,4,low,M,3,220,1
5722,C,Road,4,1358,6,4,low,M,3,260,0
5723,F,Ship,8,1759,6,4,medium,F,5,298,1
5724,F,Flight,40,1062,5,3,low,M,1,149,1
5725,F,Ship,17,2824,4,3,medium,M,5,185,1
5726,C,Ship,10,5275,4,3,medium,F,5,151,0
5727,F,Road,2,5273,5,3,high,M,3,280,0
5728,A,Ship,40,1974,4,6,medium,M,5,149,1
5729,F,Ship,1,4391,2,3,high,M,1,214,0
5730,A,Ship,2,4008,4,2,low,M,5,195,1
5731,F,Road,7,4709,4,6,medium,F,5,268,0
5732,A,Ship,10,5115,4,2,medium,M,2,222,1
5733,D,Road,6,4044,2,6,low,F,2,159,0
5734,F,Ship,17,1923,4,3,high,F,1,150,1
5735,F,Ship,1,2864,3,3,low,F,5,225,1
5736,D,Ship,28,1715,4,4,medium,F,5,132,1
5737,D,Road,45,3624,3,3,low,F,1,224,1
5738,B,Flight,4,4197,4,3,medium,M,2,266,1
5739,C,Road,12,2486,5,6,medium,M,1,253,1
5740,F,Road,8,1060,7,4,medium,M,3,279,0
5741,A,Ship,10,5984,4,4,low,F,4,251,0
5742,F,Ship,6,1864,6,4,medium,F,2,251,0
5743,C,Ship,2,1516,7,4,low,M,1,285,0
5744,A,Ship,2,1969,6,4,low,M,4,250,1
5745,A,Ship,8,4613,4,3,low,F,3,169,0
5746,C,Ship,25,1606,4,4,low,F,5,146,1
5747,D,Road,10,2538,5,3,high,M,4,263,1
5748,F,Flight,20,1395,5,3,medium,M,2,151,1
5749,F,Ship,7,4490,3,3,low,F,4,205,0
5750,F,Ship,8,5449,3,2,medium,M,4,185,1
5751,C,Flight,3,4488,4,10,high,F,4,269,0
5752,A,Ship,3,1578,3,5,low,F,3,307,1
5753,F,Flight,5,5864,4,2,medium,M,2,220,0
5754,F,Flight,51,3582,5,6,medium,F,4,280,1
5755,F,Ship,10,5610,5,3,low,M,3,204,1
5756,F,Ship,7,4996,3,2,low,M,3,198,1
5757,F,Flight,2,5065,3,3,low,F,3,220,1
5758,D,Ship,19,1183,3,2,medium,F,1,169,1
5759,D,Flight,3,4943,3,8,medium,F,3,238,0
5760,F,Road,43,2747,4,4,low,M,2,200,1
5761,F,Road,32,3723,4,3,medium,F,5,263,1
5762,A,Ship,19,1806,2,3,low,F,2,140,1
5763,C,Ship,1,4948,3,3,high,M,1,221,0
5764,F,Flight,10,4714,4,2,low,F,1,222,1
5765,F,Flight,8,4817,5,2,low,F,5,156,0
5766,A,Ship,49,1333,3,3,low,F,5,171,1
5767,F,Ship,49,2881,3,3,low,M,2,202,1
5768,D,Road,56,1618,3,3,medium,M,3,117,1
5769,A,Ship,9,4917,4,3,high,M,1,197,0
5770,B,Road,6,5667,4,8,medium,M,1,139,1
5771,D,Ship,4,4029,4,3,low,M,1,202,0
5772,D,Ship,6,4401,5,3,low,M,5,200,1
5773,F,Road,1,5702,4,4,high,M,4,238,1
5774,A,Ship,10,4305,5,4,high,M,5,271,1
5775,B,Flight,4,1476,6,4,medium,F,3,247,1
5776,A,Ship,59,3375,3,6,medium,F,1,238,1
5777,A,Ship,1,4224,3,3,low,M,3,195,0
5778,F,Ship,56,1113,3,5,low,M,5,179,1
5779,D,Road,9,4298,3,4,medium,M,1,178,0
5780,F,Ship,6,4323,4,4,low,M,4,104,1
5781,F,Ship,9,1022,7,4,low,M,2,276,1
5782,B,Road,48,2792,3,3,medium,M,2,204,1
5783,D,Ship,7,1071,6,4,medium,M,2,246,0
5784,A,Ship,9,5735,3,3,low,F,1,235,0
5785,F,Ship,2,4176,3,4,medium,M,3,165,1
5786,A,Road,1,4122,3,8,low,F,1,219,1
5787,D,Ship,8,1559,4,5,medium,F,2,223,1
5788,F,Ship,3,2837,3,3,medium,M,3,254,1
5789,F,Ship,2,5104,3,2,medium,F,1,232,1
5790,F,Flight,20,1150,5,3,low,F,4,165,1
5791,B,Ship,4,4248,3,3,high,F,5,252,0
5792,C,Ship,30,2062,4,7,medium,F,3,186,1
5793,C,Ship,10,1841,5,5,high,M,3,238,1
5794,A,Ship,6,1510,4,5,medium,M,1,226,1
5795,F,Ship,20,1487,4,3,low,M,5,157,1
5796,A,Ship,16,1526,5,5,medium,F,1,160,1
5797,C,Ship,5,4578,3,3,medium,M,3,153,1
5798,D,Ship,33,2013,4,3,low,F,1,238,1
5799,F,Road,7,5496,4,3,low,F,3,144,0
5800,C,Ship,7,1915,3,4,medium,F,3,154,0
5801,A,Ship,3,1903,6,4,medium,M,3,247,0
5802,F,Ship,23,3065,5,2,low,F,5,260,1
5803,C,Ship,1,5525,4,6,low,M,1,162,1
5804,F,Road,4,5905,4,3,low,M,4,266,0
5805,C,Ship,9,4917,2,2,medium,F,2,150,1
5806,A,Ship,10,5085,4,2,low,M,1,188,1
5807,F,Road,7,4915,3,3,low,F,2,253,0
5808,F,Ship,10,4277,5,2,low,F,4,250,0
5809,F,Flight,4,4034,2,5,medium,M,4,221,1
5810,D,Ship,6,5030,3,2,medium,F,4,202,0
5811,B,Ship,6,4184,5,4,low,F,3,197,0
5812,B,Ship,5,5013,2,3,low,F,3,147,0
5813,D,Ship,10,4172,4,3,low,F,1,238,0
5814,A,Ship,3,1409,5,5,low,F,3,245,0
5815,A,Flight,47,2174,5,7,medium,F,2,240,1
5816,C,Ship,2,1754,7,4,medium,M,3,272,0
5817,C,Ship,6,5182,3,2,medium,F,5,217,0
5818,A,Flight,2,5661,2,2,low,M,1,155,1
5819,F,Ship,9,1138,4,3,low,F,5,170,1
5820,B,Ship,58,3096,4,3,low,F,5,253,1
5821,F,Road,8,4950,4,3,medium,F,5,222,0
5822,F,Ship,28,1815,3,3,high,F,5,137,1
5823,D,Ship,10,5211,4,2,medium,M,3,171,0
5824,D,Ship,1,1761,5,6,medium,M,5,217,0
5825,F,Ship,3,4025,5,6,low,F,3,201,1
5826,C,Ship,55,2791,5,2,medium,F,5,260,1
5827,C,Ship,53,1185,4,3,medium,F,2,153,1
5828,F,Road,5,4703,3,2,low,M,3,173,0
5829,F,Road,58,1708,4,2,medium,F,3,162,1
5830,F,Flight,8,5073,5,2,medium,M,4,220,0
5831,F,Road,5,5602,4,3,high,F,3,158,0
5832,F,Ship,1,5437,4,2,medium,F,2,210,1
5833,C,Ship,8,5588,4,6,low,M,3,237,0
5834,D,Ship,9,5055,4,2,medium,M,5,272,1
5835,D,Ship,8,1148,7,4,medium,F,5,284,1
5836,D,Flight,6,5067,4,4,low,M,1,140,0
5837,B,Ship,6,5386,3,4,low,M,5,155,0
5838,C,Road,10,4276,3,2,medium,M,2,156,0
5839,D,Flight,5,1751,5,5,low,M,2,262,0
5840,F,Ship,5,5540,4,3,low,F,3,260,0
5841,D,Flight,3,5430,4,4,medium,F,5,184,1
5842,F,Road,2,1291,7,4,medium,F,2,281,0
5843,C,Ship,10,5302,3,5,low,F,5,276,1
5844,C,Ship,4,4910,4,3,high,F,1,238,0
5845,C,Ship,62,3365,5,3,medium,F,5,236,1
5846,F,Ship,10,4752,4,3,low,F,5,171,1
5847,A,Flight,5,5907,5,3,high,F,4,238,1
5848,F,Ship,63,3609,4,3,low,F,2,184,1
5849,A,Ship,9,1909,3,4,low,M,2,141,1
5850,A,Flight,10,4470,4,3,low,F,1,150,0
5851,B,Flight,1,5502,3,3,low,M,3,158,0
5852,A,Ship,10,1383,5,4,medium,M,5,272,1
5853,A,Ship,1,1293,3,6,low,M,1,273,0
5854,F,Ship,61,2118,5,2,low,F,3,266,1
5855,A,Ship,1,1434,6,4,low,M,1,282,0
5856,D,Ship,10,1448,6,4,low,F,2,245,0
5857,F,Ship,8,4932,2,2,low,M,1,138,1
5858,A,Ship,3,5967,4,3,low,F,2,224,0
5859,C,Ship,5,4930,6,3,low,F,3,202,0
5860,F,Flight,4,5522,5,3,low,F,4,151,0
5861,B,Ship,1,5965,5,3,low,F,2,189,0
5862,A,Ship,2,5154,3,3,medium,M,1,187,1
5863,B,Ship,49,2446,3,3,low,M,3,198,1
5864,F,Ship,37,1093,6,4,medium,M,2,103,1
5865,A,Flight,3,5374,3,4,medium,M,2,223,0
5866,A,Ship,1,1339,7,4,low,M,2,301,0
5867,A,Ship,3,4890,3,6,medium,M,4,197,1
5868,A,Ship,54,1332,6,3,low,F,2,142,1
5869,F,Ship,2,1983,7,4,low,M,1,307,0
5870,F,Flight,8,4040,4,3,medium,F,5,173,1
5871,C,Ship,6,1361,3,3,low,M,1,141,1
5872,A,Ship,64,1110,5,3,medium,F,1,175,1
5873,C,Road,1,1249,4,6,medium,M,5,262,0
5874,A,Ship,24,2130,2,2,low,F,1,257,1
5875,F,Road,50,1865,3,3,low,M,4,144,1
5876,B,Ship,2,4193,3,2,medium,F,5,233,0
5877,C,Ship,1,4459,3,10,high,F,1,193,0
5878,F,Flight,5,1705,7,4,medium,M,1,308,0
5879,F,Ship,3,1102,6,4,low,M,5,291,1
5880,A,Ship,49,1923,3,3,low,M,2,138,1
5881,A,Ship,10,2000,6,4,low,F,2,259,1
5882,C,Ship,5,5979,4,3,high,F,4,209,0
5883,F,Ship,6,5826,4,3,low,F,2,197,0
5884,B,Ship,5,5328,3,3,low,M,3,150,0
5885,C,Ship,2,1648,6,4,low,M,2,298,0
5886,B,Ship,3,5156,3,3,low,F,5,274,0
5887,D,Ship,13,1445,4,3,medium,M,1,159,1
5888,C,Flight,14,2514,6,5,low,M,2,271,1
5889,D,Road,5,1073,4,5,medium,M,2,261,1
5890,B,Ship,8,4223,4,3,low,F,4,259,1
5891,A,Flight,8,5772,4,3,medium,M,2,257,0
5892,D,Ship,5,4560,5,3,low,M,3,210,1
5893,C,Ship,2,2176,3,3,medium,F,2,260,1
5894,C,Ship,1,4194,4,3,low,F,4,159,1
5895,F,Road,8,5545,3,4,low,F,2,185,0
5896,A,Ship,4,4613,4,3,medium,F,2,201,0
5897,F,Flight,4,4699,5,3,medium,M,2,152,1
5898,D,Ship,1,4183,5,4,high,M,4,120,0
5899,F,Ship,1,4102,3,5,medium,F,4,111,0
5900,C,Ship,24,3443,5,4,low,M,4,199,1
5901,A,Flight,10,1837,5,5,medium,F,4,267,1
5902,B,Ship,10,4670,3,3,medium,M,4,257,1
5903,D,Ship,10,5456,5,3,medium,M,4,176,0
5904,F,Flight,41,1511,4,4,low,F,2,139,1
5905,F,Road,6,5281,5,2,low,F,1,248,0
5906,A,Road,9,1369,6,5,low,M,4,262,0
5907,C,Ship,9,4319,5,3,medium,M,5,167,1
5908,B,Ship,39,2935,4,2,low,F,1,241,1
5909,D,Flight,7,4565,3,3,medium,M,4,194,0
5910,A,Flight,3,4596,4,3,medium,F,4,193,0
5911,C,Ship,7,5935,4,3,medium,F,3,223,0
5912,B,Ship,6,1006,7,4,low,M,2,254,0
5913,F,Ship,3,4885,5,4,low,M,3,104,1
5914,C,Ship,9,4086,2,4,low,F,3,219,0
5915,F,Ship,47,1831,4,2,low,F,4,140,1
5916,C,Ship,1,1756,6,2,low,M,3,252,0
5917,F,Road,9,3912,5,6,low,M,5,284,1
5918,A,Ship,5,1298,6,5,low,F,1,283,0
5919,C,Flight,64,1708,4,3,low,F,5,138,1
5920,A,Ship,52,2028,5,3,high,F,2,191,1
5921,A,Ship,6,4636,3,3,medium,M,2,250,0
5922,D,Ship,59,2182,3,10,medium,M,5,272,1
5923,A,Ship,18,3701,3,3,low,M,5,252,1
5924,D,Ship,5,4183,5,5,medium,M,3,257,0
5925,B,Flight,10,4086,4,2,low,M,1,205,0
5926,F,Flight,7,1524,5,5,medium,M,2,234,0
5927,B,Ship,35,1725,5,5,medium,M,5,180,1
5928,C,Ship,31,2724,3,10,medium,F,5,241,1
5929,F,Ship,10,4248,4,2,low,F,5,169,0
5930,A,Ship,2,4150,4,3,medium,F,4,246,0
5931,F,Ship,7,1090,5,5,low,M,3,257,0
5932,C,Ship,17,2624,3,3,low,M,1,238,1
5933,D,Road,1,1082,5,6,medium,F,5,261,0
5934,F,Road,9,5548,5,3,high,F,1,234,0
5935,F,Ship,2,4800,4,3,low,M,4,190,0
5936,C,Ship,1,4925,5,3,medium,F,4,185,0
5937,C,Ship,2,4760,4,3,medium,M,4,237,0
5938,B,Ship,6,4199,4,3,medium,F,4,222,1
5939,A,Road,4,1678,3,4,medium,F,3,218,1
5940,C,Ship,10,5523,4,2,medium,F,3,225,1
5941,A,Ship,2,4520,2,2,medium,F,1,139,1
5942,F,Flight,7,1485,6,4,low,F,4,253,0
5943,C,Ship,10,1686,3,6,low,F,3,133,1
5944,F,Road,6,5109,3,3,low,M,3,244,0
5945,C,Ship,2,1898,4,6,low,M,3,238,0
5946,C,Ship,1,1200,4,5,low,M,2,249,0
5947,C,Ship,31,3942,3,3,medium,F,1,223,1
5948,A,Ship,61,1844,3,4,low,M,1,111,1
5949,A,Road,3,1954,4,5,low,F,5,229,0
5950,F,Flight,9,4902,4,5,low,F,4,224,1
5951,F,Ship,5,5863,4,3,medium,M,3,195,0
5952,F,Road,39,1838,3,3,medium,F,1,141,1
5953,D,Ship,59,1959,3,3,medium,M,3,124,1
5954,A,Ship,5,5528,3,3,low,M,1,267,0
5955,F,Ship,61,3280,3,3,low,M,1,185,1
5956,C,Ship,56,1138,2,4,medium,M,2,112,1
5957,F,Ship,58,1785,3,3,low,F,2,143,1
5958,F,Ship,7,4744,3,2,medium,M,4,158,0
5959,B,Flight,6,4594,6,3,low,M,3,218,0
5960,F,Ship,52,1727,3,3,low,F,4,180,1
5961,D,Ship,7,1117,6,6,low,F,4,293,1
5962,B,Ship,7,4381,4,3,medium,M,2,146,1
5963,B,Ship,4,1196,5,5,medium,M,1,262,0
5964,B,Ship,8,3318,4,3,medium,M,3,244,1
5965,B,Ship,9,5695,5,3,low,M,5,244,0
5966,C,Ship,1,1924,5,5,medium,M,4,241,1
5967,F,Road,4,5119,4,3,low,M,1,252,1
5968,F,Ship,5,1238,7,4,medium,F,1,264,0
5969,F,Ship,9,1314,4,3,medium,F,5,116,1
5970,F,Ship,2,5503,4,4,medium,F,2,192,0
5971,F,Ship,3,4914,4,2,high,F,2,270,1
5972,C,Ship,9,5203,3,2,low,M,2,209,0
5973,F,Ship,10,5995,4,8,medium,M,2,194,0
5974,F,Ship,11,3036,5,2,low,M,3,252,1
5975,F,Flight,1,4831,2,2,low,F,5,168,0
5976,B,Ship,16,1969,5,3,medium,F,2,140,1
5977,F,Ship,39,3798,4,3,high,M,4,241,1
5978,C,Ship,2,4014,6,6,low,M,5,206,1
5979,D,Ship,8,4367,3,3,low,F,1,209,0
5980,F,Ship,6,4088,5,3,low,F,5,168,1
5981,D,Road,1,5709,3,3,medium,M,3,145,0
5982,D,Ship,2,5515,5,2,medium,M,4,196,0
5983,F,Road,35,2725,4,4,low,F,2,204,1
5984,B,Flight,7,5030,6,7,medium,M,3,285,1
5985,C,Road,4,4200,5,3,low,M,1,163,0
5986,F,Flight,5,4592,6,4,low,F,1,201,1
5987,B,Ship,1,5621,4,4,low,F,1,253,0
5988,C,Ship,2,5665,4,3,high,M,4,145,0
5989,D,Ship,5,3716,4,3,low,M,2,183,1
5990,A,Ship,10,1916,5,5,medium,F,2,232,0
5991,C,Road,4,5919,3,3,low,M,5,148,0
5992,D,Ship,10,1866,6,4,low,M,2,280,1
5993,D,Ship,22,1261,4,3,low,M,2,180,1
5994,B,Flight,8,5372,5,4,medium,M,5,142,0
5995,F,Flight,60,1159,5,4,medium,M,3,177,1
5996,F,Ship,5,4907,4,2,low,M,2,232,0
5997,F,Ship,1,4324,5,2,low,F,5,135,1
5998,D,Ship,7,1479,4,2,low,M,4,141,1
5999,F,Ship,50,1052,6,6,high,F,1,172,1
6000,A,Ship,5,5995,3,3,medium,M,2,167,1
6001,B,Ship,2,5432,4,3,medium,M,3,213,1
6002,F,Flight,4,5069,3,3,medium,M,5,190,0
6003,D,Ship,4,4574,4,3,low,M,1,159,0
6004,D,Ship,2,1396,7,4,medium,F,5,256,0
6005,F,Road,10,1951,5,5,low,F,3,229,0
6006,F,Ship,3,1824,6,4,low,M,3,287,0
6007,F,Ship,46,1387,5,2,low,M,1,143,1
6008,B,Road,6,4964,4,3,medium,M,3,240,0
6009,C,Ship,53,2021,4,3,low,F,1,228,1
6010,F,Ship,8,1048,4,5,low,F,1,239,0
6011,F,Ship,14,1716,4,3,low,F,4,134,1
6012,B,Ship,8,4116,5,4,medium,F,4,208,0
6013,B,Ship,7,4968,3,3,medium,M,3,275,0
6014,B,Ship,4,5859,4,3,medium,M,2,171,0
6015,B,Road,8,5668,4,3,medium,F,1,237,1
6016,F,Ship,2,5720,4,6,medium,M,1,249,1
6017,F,Ship,3,4638,5,6,low,M,4,255,0
6018,B,Ship,10,1641,3,3,low,M,2,177,1
6019,A,Ship,8,4125,4,3,medium,M,5,188,0
6020,F,Ship,5,4282,4,3,high,M,2,223,0
6021,C,Ship,2,4673,3,4,high,M,2,215,1
6022,F,Ship,3,4928,5,2,high,F,2,168,0
6023,C,Flight,45,3335,5,3,low,F,3,259,1
6024,D,Ship,1,5722,3,3,low,F,4,214,0
6025,C,Ship,32,2912,4,2,low,F,3,226,1
6026,F,Flight,5,1975,7,4,low,F,5,310,0
6027,F,Flight,10,4224,3,3,low,F,5,261,1
6028,F,Flight,5,4129,4,3,high,M,1,179,0
6029,B,Ship,8,4806,4,2,medium,F,2,191,1
6030,D,Ship,2,3239,3,2,medium,F,2,254,1
6031,C,Ship,3,4423,3,4,high,F,2,260,0
6032,B,Road,7,5331,3,3,medium,M,1,233,0
6033,C,Ship,5,5687,5,3,low,F,3,138,1
6034,C,Ship,9,4682,3,4,low,F,3,253,1
6035,F,Ship,5,5399,3,2,medium,F,3,204,0
6036,C,Ship,7,4933,4,3,medium,M,1,134,1
6037,C,Flight,6,5703,3,2,medium,M,1,269,1
6038,F,Flight,6,1934,6,4,low,F,3,271,0
6039,F,Ship,22,3030,3,3,low,M,2,241,1
6040,C,Ship,10,1177,6,4,medium,M,1,286,1
6041,A,Ship,9,4247,3,4,medium,F,5,222,0
6042,B,Ship,56,2941,3,3,medium,M,4,257,1
6043,F,Road,8,4602,5,2,high,M,5,171,0
6044,D,Flight,7,1168,5,5,low,M,5,225,0
6045,C,Ship,7,5807,4,3,low,F,4,200,1
6046,D,Road,1,1660,7,4,low,M,1,287,0
6047,F,Ship,3,4723,5,7,medium,M,4,157,0
6048,C,Flight,6,5113,3,3,medium,F,1,155,1
6049,C,Ship,6,5547,2,3,medium,F,3,187,0
6050,F,Ship,10,4489,2,3,high,M,2,162,1
6051,B,Ship,16,1563,3,3,low,M,3,147,1
6052,B,Flight,8,4453,4,3,low,M,4,184,1
6053,A,Ship,6,5704,3,2,medium,F,1,171,1
6054,C,Ship,4,4790,5,4,low,M,4,145,0
6055,F,Ship,10,4126,4,4,medium,F,5,241,1
6056,C,Ship,4,5512,4,2,medium,M,5,136,0
6057,D,Ship,34,3441,5,10,medium,F,3,264,1
6058,F,Flight,1,5040,3,3,low,M,4,149,1
6059,C,Ship,35,2899,5,3,low,F,4,243,1
6060,D,Ship,9,5912,5,3,medium,M,3,210,0
6061,C,Flight,15,1314,5,3,low,M,2,170,1
6062,F,Ship,1,1505,5,5,low,F,3,267,0
6063,D,Ship,12,1018,5,3,low,F,3,170,1
6064,C,Road,4,4651,4,3,low,F,4,135,1
6065,F,Ship,3,5540,3,3,low,F,5,178,0
6066,C,Ship,1,5073,3,2,high,M,1,233,1
6067,C,Ship,4,4098,6,4,low,F,4,272,0
6068,C,Ship,51,1362,2,5,low,F,1,282,1
6069,F,Ship,38,1372,7,3,low,M,1,192,1
6070,D,Ship,9,4086,2,4,medium,M,5,238,0
6071,A,Ship,9,1158,3,2,low,M,1,150,1
6072,B,Ship,9,4843,4,8,medium,F,5,194,1
6073,F,Flight,10,1400,4,6,medium,M,5,275,1
6074,D,Flight,7,4609,4,3,medium,M,4,115,0
6075,F,Ship,10,1067,4,5,low,F,3,249,1
6076,C,Flight,5,5164,2,2,low,F,5,271,1
6077,F,Ship,9,4908,5,3,low,M,4,211,0
6078,D,Ship,12,1715,2,3,medium,M,5,109,1
6079,F,Ship,34,2199,2,3,medium,M,1,200,1
6080,A,Ship,8,4806,6,3,high,F,1,185,0
6081,F,Ship,53,3423,4,3,medium,F,1,229,1
6082,C,Ship,34,2821,4,2,low,F,5,270,1
6083,D,Ship,4,1644,4,6,medium,F,2,263,0
6084,B,Ship,8,4471,3,3,medium,F,2,255,0
6085,B,Ship,52,1432,4,3,medium,M,3,154,1
6086,F,Flight,2,5740,3,3,low,M,3,175,1
6087,A,Road,3,4962,4,3,medium,F,1,137,1
6088,D,Ship,2,5235,5,4,low,M,5,104,0
6089,D,Ship,3,4068,3,3,medium,M,4,222,0
6090,A,Ship,9,1019,5,6,low,F,3,219,0
6091,F,Ship,55,1211,2,5,low,F,2,176,1
6092,D,Road,7,4938,4,4,medium,M,5,154,0
6093,B,Ship,7,5868,3,4,low,M,3,249,1
6094,B,Ship,1,1154,4,6,medium,F,2,251,1
6095,B,Ship,3,4006,4,4,medium,F,2,152,0
6096,B,Ship,10,4305,3,3,low,M,1,227,1
6097,B,Flight,6,5068,4,6,low,F,3,261,0
6098,C,Flight,10,5178,3,2,medium,M,1,200,1
6099,F,Ship,6,5616,4,3,medium,F,2,201,1
6100,D,Ship,9,4107,5,3,medium,F,5,246,0
6101,C,Ship,8,4634,3,3,medium,M,1,133,0
6102,C,Flight,34,1029,5,3,high,M,2,171,1
6103,A,Ship,8,5942,4,2,medium,M,4,210,0
6104,C,Ship,63,1387,4,3,medium,M,4,158,1
6105,C,Flight,10,4892,5,2,low,M,1,231,1
6106,D,Flight,14,3318,5,3,medium,F,1,189,1
6107,A,Road,7,4437,3,2,low,F,1,151,0
6108,F,Ship,2,5189,4,3,low,M,1,191,0
6109,B,Road,32,3274,3,2,medium,F,2,238,1
6110,F,Flight,2,1627,5,5,low,F,4,259,1
6111,D,Flight,8,1903,5,5,low,M,4,307,0
6112,F,Ship,6,1965,5,2,medium,M,3,145,1
6113,D,Ship,16,1131,4,2,medium,F,4,136,1
6114,D,Ship,11,1383,2,2,medium,M,3,123,1
6115,F,Road,38,2195,3,2,medium,M,1,269,1
6116,F,Road,42,3715,3,6,high,M,1,215,1
6117,F,Ship,2,4263,3,2,low,F,3,237,1
6118,D,Road,6,4385,4,10,medium,F,5,169,0
6119,D,Flight,8,5301,5,2,high,M,1,179,1
6120,F,Ship,8,4902,4,6,high,M,1,132,1
6121,F,Road,7,1297,6,4,medium,F,2,246,1
6122,C,Ship,3,5771,6,5,medium,M,5,201,0
6123,F,Ship,2,4015,3,3,medium,M,2,224,0
6124,B,Flight,29,1187,3,3,medium,F,2,164,1
6125,D,Flight,20,3098,4,5,low,F,2,203,1
6126,F,Ship,53,1674,5,10,medium,M,2,133,1
6127,F,Ship,5,4112,3,2,low,M,3,253,1
6128,F,Ship,8,1067,5,5,low,F,5,230,0
6129,A,Road,9,1740,2,5,low,M,4,155,1
6130,D,Road,5,4622,4,4,medium,M,5,225,0
6131,A,Ship,1,5709,3,2,medium,M,5,124,1
6132,F,Ship,3,4226,3,2,medium,M,1,139,0
6133,D,Ship,3,5020,4,3,low,M,2,220,0
6134,B,Flight,7,1052,6,5,medium,F,1,293,0
6135,C,Ship,10,4108,5,2,medium,F,1,161,1
6136,D,Road,6,5015,3,2,low,M,3,183,0
6137,D,Road,3,4676,4,5,low,F,2,253,1
6138,F,Ship,60,1407,5,4,medium,M,5,157,1
6139,C,Ship,19,3018,3,3,low,M,1,183,1
6140,A,Flight,8,4795,4,3,high,M,1,227,0
6141,F,Flight,10,5276,3,3,low,M,4,181,1
6142,F,Ship,46,2460,3,3,low,M,3,200,1
6143,C,Ship,2,4351,5,3,low,M,5,270,1
6144,D,Ship,38,3556,4,10,medium,M,5,238,1
6145,B,Ship,9,5908,3,3,medium,M,4,266,1
6146,F,Ship,40,2146,5,3,low,F,3,216,1
6147,F,Ship,2,5716,5,3,medium,M,4,264,0
6148,D,Ship,1,4509,2,3,low,M,4,176,0
6149,D,Ship,5,4024,4,3,medium,M,4,221,0
6150,D,Ship,4,1259,5,5,low,M,1,235,1
6151,D,Road,2,1364,6,4,low,F,3,271,1
6152,A,Ship,4,5515,3,3,medium,F,1,186,1
6153,D,Ship,60,1746,5,6,medium,F,3,114,1
6154,D,Ship,10,4706,3,2,medium,M,4,207,0
6155,C,Road,5,1836,6,4,low,F,2,279,0
6156,C,Road,5,5621,6,3,low,M,1,250,1
6157,F,Flight,5,4647,3,2,medium,F,4,172,0
6158,D,Flight,5,5898,3,3,high,M,1,179,1
6159,F,Flight,6,5957,4,3,medium,M,5,219,1
6160,F,Ship,1,5635,4,2,medium,M,1,171,0
6161,F,Ship,5,5978,3,3,medium,F,1,132,0
6162,D,Ship,8,1091,7,5,low,M,5,282,1
6163,F,Ship,13,2148,3,3,medium,M,4,197,1
6164,F,Ship,9,4032,2,3,high,M,3,216,1
6165,F,Road,20,2421,4,2,low,F,5,203,1
6166,F,Ship,6,4681,4,3,medium,M,1,268,1
6167,A,Road,6,1015,3,4,low,F,5,156,0
6168,F,Flight,8,1465,6,4,low,F,4,306,0
6169,F,Flight,2,4533,4,2,medium,F,5,183,1
6170,A,Ship,2,5625,3,2,medium,F,3,239,0
6171,F,Road,8,5101,4,6,medium,M,4,218,1
6172,F,Road,51,3144,4,3,low,M,3,217,1
6173,F,Road,20,1387,5,3,low,M,1,145,1
6174,D,Ship,18,3959,3,3,low,M,4,223,1
6175,C,Ship,1,5062,3,3,medium,F,5,160,0
6176,F,Ship,50,1486,5,3,low,F,2,168,1
6177,F,Flight,2,5082,4,4,medium,M,1,171,0
6178,A,Flight,10,4038,3,2,medium,F,2,169,1
6179,D,Ship,8,4586,3,3,low,F,2,204,1
6180,C,Flight,36,2684,4,3,low,M,4,214,1
6181,D,Ship,10,2277,3,3,medium,F,5,194,1
6182,F,Flight,10,1789,5,5,medium,M,5,263,1
6183,D,Road,36,1891,4,3,medium,F,1,176,1
6184,C,Flight,8,4767,5,2,low,F,2,214,0
6185,F,Ship,42,1278,3,7,medium,F,3,162,1
6186,B,Road,8,1391,4,6,low,M,2,265,1
6187,F,Ship,2,5473,4,3,low,M,4,246,1
6188,B,Flight,7,4458,3,4,medium,F,5,202,0
6189,A,Road,2,4581,4,2,medium,M,1,224,1
6190,F,Road,6,5852,3,2,low,M,4,207,1
6191,C,Flight,3,1636,6,4,medium,M,2,271,0
6192,A,Ship,5,4232,3,2,low,F,1,250,0
6193,B,Ship,26,2072,3,4,high,F,5,245,1
6194,B,Ship,3,5113,3,2,low,M,5,206,1
6195,B,Flight,47,1547,2,3,medium,M,4,159,1
6196,D,Road,50,3878,2,3,low,M,4,187,1
6197,F,Ship,26,1659,3,2,low,F,3,162,1
6198,B,Ship,38,1169,3,3,medium,M,5,134,1
6199,F,Ship,1,1660,6,4,low,M,4,264,1
